CustomerID,model,shap_mean,shap_categ_0,shap_categ_1,shap_categ_2,shap_categ_3,shap_categ_4
13023,Random_Forest,0.007916969639667181,0.014930605792271146,0.009026060500817204,0.13150969492700162,0.012024545325574848,0.020862120893434623
16628,Random_Forest,0.009213333183698443,0.021569090577302795,0.012671211972139478,0.02305636337278305,0.019369090684366794,0.02726151476346951
15819,Random_Forest,0.008611515150140886,0.01335272710357623,0.13755575555038047,0.018625454284377736,0.01232727258360352,0.02397060575254727
15557,Random_Forest,0.010177878708583938,0.02064242401107384,0.010193333258529573,0.019410302717640826,0.019088787575495772,0.029621211540017442
13867,Random_Forest,0.007850000002283858,0.018923939228486477,0.008903636293147098,0.11484908903959545,0.012275757461108943,0.025345757341763767
16851,Random_Forest,0.009954545387617227,0.014590302815988915,0.008119999898772223,0.014641211900584906,0.013167272558308801,0.1277503010078164
17664,Random_Forest,0.013474545275490859,0.01933060580197806,0.013039393836965741,0.023017575476048723,0.018404545174483,0.027628181417610243
12381,Random_Forest,0.010774848391884004,0.019593030133877285,0.01119909083833177,0.03745424206630559,0.016146666466533628,0.027452726976744914
13816,Random_Forest,0.012466969514286823,0.01869757551951228,0.013319393821690362,0.022018181517593226,0.01789787851832278,0.030436060098581953
18174,Random_Forest,0.007654242447249337,0.015527272528296719,0.1376945436868118,0.017202120908689476,0.013732424061745407,0.021779393731373026
15237,Random_Forest,0.012022424062041948,0.020039999780816622,0.01285606055134188,0.02298090877601432,0.01768030283869435,0.028163636040302333
15136,Random_Forest,0.011676060451109976,0.02163363599808442,0.013229090758091346,0.022264848156562288,0.01697121185451661,0.028743332831046166
16986,Random_Forest,0.05984939421701711,0.018629393751987,0.11488242382183671,0.01713303017191885,0.015717272703398275,0.0247678787715532
12923,Random_Forest,0.010106363589663735,0.014897878598104314,0.11418454378983536,0.017793333110934,0.012588484744192103,0.02853363609526158
14869,Random_Forest,0.00961242421680998,0.12499696771018948,0.009504848394929218,0.013196969526602933,0.013315151349551425,0.02015606036340945
15571,Random_Forest,0.010143030248291326,0.01921787856530335,0.011136969581897242,0.1223090889492993,0.012719393770358607,0.0239287875348501
14911,Random_Forest,0.037670908746844034,0.020276060415066736,0.01044212121908045,0.020486969529116654,0.01824212098888397,0.023071211923511744
17330,Random_Forest,0.008671818140269766,0.13679151306071696,0.011511211997712963,0.013916363463319035,0.012922121021838394,0.018060605794889852
13203,Random_Forest,0.013112424056506082,0.021334242090736307,0.013113030185076325,0.020724848160118034,0.018519090621107764,0.027642423800161024
15189,Random_Forest,0.007533939416409174,0.11451090746810554,0.009813333264716095,0.013745757459969766,0.01263242411292264,0.02229484817351807
12463,Random_Forest,0.007906969620989085,0.01989727244736225,0.011304848447008142,0.020853636154153556,0.017077878615316216,0.02824242388956588
13188,Random_Forest,0.007148787871516437,0.12883575575479136,0.01087545452486004,0.01389757555195088,0.013326969529549716,0.020508181602106722
17423,Random_Forest,0.011530908959949475,0.020476666324724314,0.01677545436435718,0.020999393631487197,0.020166363329970575,0.03237787828931521
15752,Random_Forest,0.00924909077470974,0.020129999685450456,0.013007878655573056,0.022139090641708624,0.017831817940089173,0.029835757087249393
13109,Random_Forest,0.009278787754089784,0.02289666628073478,0.01122818166300104,0.020895454247365705,0.016678787629114757,0.03192606006844224
13500,Random_Forest,0.00889878779281968,0.020778787567184986,0.012656969548155426,0.021686060316066933,0.017482423988562503,0.02776575720887525
16242,Random_Forest,0.01769545438037973,0.019521514993102753,0.0107845454489209,0.017634545306024266,0.01686212104586461,0.025334847975173033
15992,Random_Forest,0.009825454514912879,0.017393030094416728,0.010991818158019502,0.012466969574769875,0.01330696949502453,0.1194454526240588
15854,Random_Forest,0.010846060524318918,0.019124242121417244,0.01113333324467848,0.020763332973901098,0.01706757547384107,0.030479393416211344
14975,Random_Forest,0.009003636443204331,0.018734848545546728,0.011509999997612218,0.014888484701408413,0.1132348478596065,0.0525042420526469
18034,Random_Forest,0.00791242421496215,0.013673636167791716,0.008303636263881344,0.017319090682431124,0.13373424056208355,0.02046969667577121
16705,Random_Forest,0.009852121179071466,0.01766212088865524,0.014596969575928098,0.01984393917741148,0.01573242405315713,0.025663939067744647
15286,Random_Forest,0.007460000020192556,0.1309187860286329,0.010296969660848846,0.014074242164523722,0.01376545434725069,0.0203242421366105
16488,Random_Forest,0.009756363492051605,0.022366060253248592,0.015196666483137632,0.024410302603950683,0.01760999976194316,0.030758787361661565
14132,Random_Forest,0.009963636206150773,0.020430302791911263,0.012444242339380173,0.024011514846034424,0.018889393635829702,0.03098121159014144
14712,Random_Forest,0.006193030323986684,0.12999181643337418,0.010235757562278939,0.013975151256414721,0.013474242232782258,0.021005151221047114
17302,Random_Forest,0.00851878785885426,0.1339496948426875,0.00842848476128314,0.014192424064226954,0.01293212103435177,0.02075393904265101
14128,Random_Forest,0.010670605909809555,0.0193248482173658,0.012761515037140765,0.022740908758820632,0.018608787568254313,0.03012302979588805
18147,Random_Forest,0.009809090966512236,0.012892121225754222,0.009868181897486051,0.013963939262479968,0.11514302932453577,0.07415242379869927
14769,Random_Forest,0.008208484703711954,0.022984848056591792,0.01115484833868157,0.020855757288359617,0.017023030082372395,0.03159969647221839
16570,Random_Forest,0.008303636299917178,0.020442726953928788,0.010060908975534733,0.021818787569592876,0.017076060401238713,0.029282726877030322
12962,Random_Forest,0.008380606043369467,0.016465454345770097,0.138611816161164,0.015547878590481233,0.012528787751824972,0.02676242393309208
17468,Random_Forest,0.0090942424046807,0.015816060351260767,0.010655151458049657,0.01341727253091945,0.013220605877736076,0.11974424055295954
14708,Random_Forest,0.00798454542318888,0.01887606039018878,0.012306666619472457,0.021815454228622414,0.017679393739566545,0.026732423843720668
15690,Random_Forest,0.007703333344940223,0.015205757392210549,0.011014545390472367,0.01709393917061706,0.1313306042451983,0.01848909072424497
16535,Random_Forest,0.010233333207539875,0.018995151327134495,0.012631211962143424,0.021059696704614907,0.01780151491794227,0.027324242102093357
17287,Random_Forest,0.008641818100692367,0.02112999969320795,0.010367272669946859,0.021273030048178047,0.017969999811770814,0.02689424204711527
13137,Random_Forest,0.00969575743542836,0.021658787521591873,0.01211060597664486,0.02194272701482987,0.017868181569263637,0.030178181324630383
14792,Random_Forest,0.008089090876852756,0.13658030098351778,0.011456969627681906,0.014428181630950844,0.01380454523076134,0.017650908867653924
17870,Random_Forest,0.01158575742881195,0.02410727235123473,0.01131636356048561,0.02029757551840951,0.018771211840953168,0.027102423870316916
13904,Random_Forest,0.010178484803764149,0.016978787692364265,0.13407878601582277,0.018452121046800378,0.013385454344520854,0.01995121192449005
14099,Random_Forest,0.01161787863717605,0.021116969349386637,0.01268272721459983,0.0202248482741098,0.017393333101592193,0.026895757237428118
15485,Random_Forest,0.12168060478529448,0.014556363565127618,0.012416363602414177,0.01723060594257814,0.015360908928004473,0.024022727010120763
13091,Random_Forest,0.008495757615336599,0.01258939388102259,0.009345151580081701,0.012027878768699755,0.05526969698403263,0.1217257562069889
14659,Random_Forest,0.01203727256321475,0.020088181559403895,0.012169090806617698,0.01977757553395349,0.018169090656447225,0.029952726734177714
16059,Random_Forest,0.008940606019009879,0.13458999799172902,0.008946363557214763,0.015285757397095123,0.013284545269773596,0.01831636341873408
16352,Random_Forest,0.012605151444890494,0.02798757548216434,0.012597272597750732,0.018033636084450834,0.0169409089124317,0.0398024236252108
15078,Random_Forest,0.00803757575218862,0.013782121007521212,0.1356648466241578,0.022086060319667342,0.01279363619507587,0.019031211893333507
17383,Random_Forest,0.009475454426693349,0.018842424052550502,0.01397454540552148,0.02039151495994619,0.017944242206047584,0.027488484576884232
15727,Random_Forest,0.008844242426646153,0.014798787711294031,0.012363030239939688,0.012840605874027295,0.012956060489232186,0.1161027252823855
15158,Random_Forest,0.006734545427210503,0.13712999787440902,0.008305454468857285,0.01385545435769018,0.012999999819254628,0.019637575465736027
17824,Random_Forest,0.007171212142672051,0.013723030169203414,0.011027575672567102,0.01674515133694513,0.12921424072032098,0.014107575563645119
16557,Random_Forest,0.009458484783006661,0.014798484642100944,0.011346969621451784,0.012629393759151836,0.013124848321471786,0.1267203009171168
15163,Random_Forest,0.012748181640292221,0.02415575720224297,0.014100605861590752,0.021105454282528212,0.018059999723945192,0.029089696553472263
15994,Random_Forest,0.008935151370480359,0.021257575406052633,0.010853939306662968,0.01959393915752033,0.018152423946858932,0.03071999946998073
14517,Random_Forest,0.009401515147685792,0.016479393763372423,0.008104242372104305,0.13146363430913136,0.013221514956649943,0.023649696773447262
17495,Random_Forest,0.011380605998221488,0.014738484735928729,0.11350908911646745,0.01709181801640873,0.013498787732043473,0.023693333011655014
12939,Random_Forest,0.0955103033475197,0.07227060633409897,0.06722151528160215,0.013818181899577293,0.012287575795992534,0.021826363638075153
15637,Random_Forest,0.008820606020136356,0.1364193917193122,0.008468484753843354,0.012845757404469294,0.012520302864881655,0.01960242395813111
16360,Random_Forest,0.027583636085063604,0.023354545114932325,0.010435151459030085,0.027625454290008,0.019753333111134867,0.0280530299476496
12452,Random_Forest,0.00867666655452922,0.019579999791008464,0.010121818155166693,0.021979393623478245,0.017816060380031227,0.030633635925848713
13756,Random_Forest,0.008606666588960005,0.014703636164433025,0.13212727074551034,0.01959212096050826,0.012933636222018818,0.019177878527103034
13157,Random_Forest,0.09403363529629795,0.018588484747292983,0.009727575817563443,0.016282424145875586,0.0166299999175879,0.020971817985939032
13858,Random_Forest,0.009624545461318287,0.01941181796737841,0.11462999876691769,0.012894848751576237,0.012300605973472227,0.02434666645334801
17538,Random_Forest,0.008137575731485743,0.013181514916809233,0.010475454453923951,0.01718848462486428,0.13087727082972628,0.01887969670428323
17730,Random_Forest,0.007395757520597809,0.13498545233607398,0.0077260605342665,0.01432727255538339,0.012593030122145797,0.018719696648741693
14113,Random_Forest,0.005468484851140105,0.13425969497768991,0.008459696879938498,0.01410242407333995,0.012886666468799705,0.017559090675415726
16789,Random_Forest,0.009302727213229943,0.1292530282652958,0.00852303022666919,0.01500969682730184,0.01391939373866824,0.017184545141803526
16460,Random_Forest,0.010936666548447896,0.018783029925676105,0.011259090755034281,0.02229181780175581,0.017516363351949785,0.031915453995779074
16020,Random_Forest,0.01160090892644472,0.02413212092976954,0.012841211969286882,0.022566363340248988,0.017756060330721083,0.02545484795052537
15060,Random_Forest,0.011336060470308771,0.025765454152080394,0.01366181797398233,0.020334545204161922,0.018102726982324385,0.03061939345405501
17738,Random_Forest,0.010104848343339239,0.022597878445442556,0.011115454408520072,0.02128333303423874,0.01839909063205017,0.030119696468411183
13971,Random_Forest,0.00930545441287739,0.019136666407337712,0.014661211995831269,0.02159333308042154,0.018128787614378698,0.030611514592574995
17054,Random_Forest,0.008413333323524884,0.014879393786303064,0.011086666628252716,0.12746727059309537,0.012252121056451211,0.025952423973384695
13196,Random_Forest,0.009760302959052338,0.014239393748337702,0.00973151508692271,0.012843939221347678,0.013116363477707966,0.1251233313452262
16960,Random_Forest,0.010257878735217012,0.013635454373196064,0.13470302838853307,0.021642120986600108,0.01260666647373,0.019194545231717215
13546,Random_Forest,0.010927272548936095,0.020139090741074388,0.013820302940968594,0.020144545258054595,0.016943636135917834,0.027823939072259232
14859,Random_Forest,0.007964545460629531,0.013026969543769319,0.13689302835298636,0.019365151168471626,0.01227272712117569,0.02218303002332422
17671,Random_Forest,0.009180606012391351,0.015041818009657702,0.009817878710137763,0.013389696777740028,0.015455151368488173,0.1204130284226002
15981,Random_Forest,0.007679090873491738,0.014008181652382268,0.12975969520013841,0.022204242209051945,0.012849393791878936,0.01946272701593857
17206,Random_Forest,0.008574545465288049,0.01146121192810824,0.13507787703779864,0.01776515115420228,0.012809090787248517,0.021349090760023417
16656,Random_Forest,0.005665757632549767,0.09456060517468191,0.010622424324630463,0.01228060604557289,0.09757999921680574,0.019399999920755032
14661,Random_Forest,0.009300909095247995,0.016519999832989095,0.00790818172536092,0.13084363421541637,0.012833030136561403,0.022208484564405145
15904,Random_Forest,0.009811818087023727,0.019844242195990357,0.015321211952515033,0.01773272692270852,0.018052120948295027,0.03038242385833821
14188,Random_Forest,0.010578484787732701,0.012903030161105562,0.13472636177231007,0.02107606031434526,0.012728181653312111,0.01886606034809533
18082,Random_Forest,0.00913393922552297,0.021743939062818587,0.010968181839482645,0.021966363443326288,0.020447272438534794,0.030497575377309905
