CustomerID,model,shap_mean,shap_categ_0,shap_categ_1,shap_categ_2,shap_categ_3,shap_categ_4
13023,Logistic_Regression,0.1076798479235373,0.9870532607004253,1.4764064771755478,3.985986629787691,0.9295215105687652,0.7227411342452756
16628,Logistic_Regression,1.811214307415402,0.6868739232771659,0.5469486843549846,0.02236498777902947,0.06876619465943136,0.2334233464876654
15819,Logistic_Regression,0.407252909667104,0.9760667545962897,4.773395214724146,2.013529992907906,0.8048723498920997,2.6109053337280383
15557,Logistic_Regression,0.9237559234316254,0.4760941481227548,0.2374097154739743,1.0448378493278072,1.4514486492131125,1.3149713230667324
13867,Logistic_Regression,0.5085362203109187,0.23898188690221775,0.29130296793384536,3.145413128963315,0.3000405079995158,2.9582620692460413
16851,Logistic_Regression,2.2467852276467695,0.0909760605381952,0.6454827862972043,2.013529992907906,0.33472866300524967,3.113695797848418
17664,Logistic_Regression,0.7784124936232597,0.01784374860400406,0.5599981420638221,1.421627796129903,1.1795457561109608,0.424369169800144
12381,Logistic_Regression,1.9787379408226662,0.013461253641065722,0.23953938246271764,2.242826505561588,0.32596075449240963,1.7900568523943712
13816,Logistic_Regression,0.7737204931037076,1.2281557077975132,0.9819310554418595,0.3616990786629365,0.5616268489672467,0.5059371441923891
18174,Logistic_Regression,2.337497237691435,2.038588616002478,8.859479937042904,2.013529992907906,1.4514486492131125,2.9582620692460413
15237,Logistic_Regression,2.5198149721654426,0.6965396217416139,0.25427270092473125,1.8798197664696432,0.6890468165239526,0.7645671699489874
15136,Logistic_Regression,1.17030625130391,0.5289365840625666,0.8643768797754454,1.7948156617756874,0.38960832715448324,1.0072201681533406
16986,Logistic_Regression,5.103568729125205,2.038588616002478,8.859479937042904,2.013529992907906,1.4514486492131125,2.9582620692460413
12923,Logistic_Regression,1.7224429981570593,1.3680887484619897,2.5523415179904765,0.38807353682285856,1.271359903485382,1.9581815878244249
14869,Logistic_Regression,0.3119829562605881,2.274985667712426,0.8257761960374044,0.9757414608463147,0.001074723050753916,2.454025399918144
15571,Logistic_Regression,1.9321083928021687,1.7338195100531193,0.9340305335132281,3.145277869976833,1.01972494284893,1.3885880519141163
14911,Logistic_Regression,3.1005773840902715,0.22485068260358157,0.05822225546109258,0.6463474235691478,0.24578499466157375,0.678548650363401
17330,Logistic_Regression,1.6408468748360934,2.894427967463673,2.269779421550525,1.2765009183802567,1.4514486492131125,0.20936161835443154
13203,Logistic_Regression,0.7663473494301265,0.498950928622126,0.685957758353255,2.013529992907906,0.9097505776722652,0.10053149021037638
15189,Logistic_Regression,0.743158589148119,2.051522432316702,1.9929611170385473,0.4784304381450097,1.2570686988904822,1.989971415694574
12463,Logistic_Regression,0.23557037637074618,0.019561870460913924,0.041447410665404666,0.14171421871405177,0.018306022988212243,0.0695400595163309
13188,Logistic_Regression,2.242763512915724,7.810911158049334,2.269779421550525,0.656758559103411,1.4514486492131125,2.9582620692460413
17423,Logistic_Regression,1.1981007686673495,0.7984200287307707,1.0013545659163072,0.822426628341468,1.4226395014344608,2.5981583663937027
15752,Logistic_Regression,1.498593015655558,0.02701250529148421,1.5684719822439568,1.4177087908595154,0.2633169765142442,0.24131343540791447
